date,potential_evaporation_sum,runoff_sum,snow_depth,snowfall_sum,snowmelt_sum,temperature_2m,total_evaporation_sum,total_precipitation_sum
1956-01-28,-0.00592847952889976,1.6747198440955072e-05,-7.3453647229951e-24,0.0,1.0174801696239587e-09,289.0113468198174,-0.0014857392438117102,0.0
1956-01-29,-0.0062151607043942686,1.667728770671962e-05,-7.3453647229951e-24,0.0,1.1323569629685995e-09,291.4288430795096,-0.00140309848285194,2.1478736584867875e-06
1956-01-30,-0.0058224508087540506,1.661669840371556e-05,-7.3453647229951e-24,0.0,1.4441654020469093e-09,292.34035554961486,-0.0013552863634958665,1.454984354367326e-05
1956-01-31,-0.005250632139292057,1.657678692351354e-05,-7.3453647229951e-24,0.0,1.5262202544359384e-09,292.46007537841797,-0.001115023179004371,4.463018501560267e-05
1956-02-01,-0.006203021279778249,1.6479568334403017e-05,-7.3453647229951e-24,0.0,1.9529054868588887e-09,293.0948902219753,-0.0010986476849419954,3.5867138040586544e-05
1956-02-02,-0.006812739345995866,1.641648456388633e-05,-7.3453647229951e-24,0.0,2.707810128837955e-09,294.3503378281334,-0.001129226775487089,5.3461690192451526e-05
1956-02-03,-0.006300566118981869,2.1231266370428817e-05,-7.3453647229951e-24,0.0,2.7488375550324695e-09,295.09768454934004,-0.001349199054524762,0.0021015836278772564
1956-02-04,-0.006405060479031785,2.1886983106840022e-05,-7.3453647229951e-24,0.0,2.6667827026434407e-09,295.5768172226288,-0.0019027619224681728,0.0020008021333381347
1956-02-05,-0.004549108215890792,1.6960278481638903e-05,-7.3453647229951e-24,0.0,1.6164805920638701e-09,295.67613564433856,-0.0013301448018540368,0.0005042231757046854
1956-02-06,-0.004918798443241792,2.0483319979932338e-05,-7.3453647229951e-24,0.0,1.6000696215860644e-09,295.380687080641,-0.001470172506990937,0.002073300171712824
1956-02-07,-0.007320620907298269,1.6089971895259907e-05,-7.3453647229951e-24,0.0,0.0,291.8527855305944,-0.0021888659774666314,8.653080874710573e-05
1956-02-08,-0.006742706481318116,1.5841706733871664e-05,-7.3453647229951e-24,0.0,2.2975358668928105e-09,291.73318031355853,-0.0017385736378607245,8.622441782790702e-07
1956-02-09,-0.00584378615349925,1.5777310085716752e-05,-7.3453647229951e-24,0.0,0.0,294.92294474530325,-0.0014506247189995474,1.8389634521608487e-05
1956-02-10,-0.006185142741854495,1.5704248445149562e-05,-7.3453647229951e-24,0.0,4.67712658617465e-10,294.43773659245386,-0.0014144539595109776,3.4323242746999276e-05
1956-02-11,-0.0025855663195580637,2.9005996456230264e-05,-7.3453647229951e-24,0.0,4.48019494044098e-09,293.4668738803499,-0.001490108414434126,0.005738891717331447
1956-02-12,-0.005316140958916248,2.1356252321587788e-05,-7.3453647229951e-24,0.0,0.0,288.83946519311127,-0.002053895189800189,0.0022624107829954036
1956-02-13,-0.00678831365139999,1.5463269754653457e-05,-7.3453647229951e-24,0.0,0.0,286.9235642751058,-0.0020545653810125617,8.63014463448053e-07
1956-02-14,-0.0067851318267998706,1.538449709635999e-05,-7.3453647229951e-24,0.0,0.0,289.3671141328966,-0.0018527522715965556,1.2697168472186604e-06
1956-02-15,-0.006121355695608954,1.5757321523674782e-05,-7.3453647229951e-24,0.0,2.7898649812269843e-09,293.30681095879504,-0.0016253582173178897,0.0002722471131477653
1956-02-16,-0.005972009135763024,1.5244314586538573e-05,-7.3453647229951e-24,0.0,9.764527434294444e-10,294.6750187586758,-0.0015324377065056747,2.5116333877462646e-05
1956-02-17,-0.006485153465544075,1.5131702507119872e-05,-7.3453647229951e-24,0.0,1.3949324906134921e-09,294.4288083187109,-0.0016051993627380168,6.686695996403922e-06
1956-02-18,-0.005653910470166395,1.5180869774671379e-05,-7.3453647229951e-24,0.0,2.4616455716708683e-10,295.3247272838755,-0.0014077067941361584,0.00010129855324610632
1956-02-19,-0.005112667572130716,1.5194129838817444e-05,-7.3453647229951e-24,0.0,1.7313573854085107e-09,294.70515207467105,-0.001281855320188705,0.00016087356982402343
1956-02-20,-0.005558029637725343,1.4871687090869515e-05,-7.3453647229951e-24,0.0,1.3539050644189776e-09,293.27553342967656,-0.0012364453894582613,2.4418195799537973e-05
1956-02-21,-0.009163467730457037,1.5027131803235293e-05,-7.3453647229951e-24,0.0,7.549046419790663e-10,292.097902970167,-0.0017061146132090017,0.0001688383746969593
1956-02-22,-0.009063245900927134,1.4646266000386377e-05,-7.3453647229951e-24,0.0,7.302881862623575e-10,287.6392705808127,-0.001618693677076684,2.1383184503065422e-06
1956-02-23,-0.008214652144436268,1.4544682093128757e-05,-7.3453647229951e-24,0.0,0.0,287.6282260155363,-0.0014439810576155321,4.351138045421976e-07
1956-02-24,-0.008197596879257505,1.4436435331857152e-05,-7.3453647229951e-24,0.0,0.0,290.01221672763904,-0.0012909885381024312,1.2814998058274796e-06
1956-02-25,-0.008041724497001076,1.4332947752024107e-05,-7.3453647229951e-24,0.0,1.7477683558863164e-09,292.3716727549459,-0.0010440153221595657,8.585216733081324e-07
1956-02-26,-0.00469113823994666,1.543530546095928e-05,-7.3453647229951e-24,0.0,1.7313573854085107e-09,293.73746277617283,-0.0009836899649991863,0.0008015461298862742
1956-02-27,-0.0069961809114212495,1.4245641389082179e-05,-7.3453647229951e-24,0.0,1.001069199146153e-09,293.5059045519948,-0.0011766335561805886,6.04095483557239e-05
1956-02-28,-0.006430341841628373,1.6668228851015873e-05,-7.3453647229951e-24,0.0,5.940771312965695e-09,294.5732454644426,-0.0017366453857542658,0.001750122296582273
1956-02-29,-0.011733527816339736,1.399553819900042e-05,-7.3453647229951e-24,0.0,0.0,287.1127266428719,-0.0016628247624189318,1.7178243751914124e-06
1956-03-01,-0.008967637424952133,1.3889063822540416e-05,-7.3453647229951e-24,0.0,0.0,287.7820637096567,-0.0013492744711395925,2.5727231331984513e-06
1956-03-02,-0.00871681080646977,1.378029191021352e-05,-7.3453647229951e-24,0.0,2.4616455716708683e-10,291.8774633057492,-0.0011381662003531856,1.7036219901456207e-06
1956-03-03,-0.007323254966525778,1.3689768997057944e-05,-7.3453647229951e-24,0.0,0.0,292.90315970030133,-0.0010175913129215196,1.7942661029858468e-06
1956-03-04,-0.004653689225864831,1.4421271595135658e-05,-7.3453647229951e-24,0.0,2.4616455716708683e-10,293.582876152229,-0.0009752230119731458,0.0005945422443551452
1956-03-05,-0.007316548065467028,1.3696989824068178e-05,-7.3453647229951e-24,0.0,5.087400848119794e-10,295.4816670046679,-0.0013426962895277837,0.00014631556198004632
1956-03-06,-0.007572107509369368,1.3374809651647894e-05,-7.3453647229951e-24,0.0,1.2226173005965313e-09,295.39608455719576,-0.001184996955982914,4.351138045421976e-07
1956-03-07,-0.008425452537211027,1.3248313891204969e-05,-7.3453647229951e-24,0.0,2.2975358668928105e-09,296.04626448599083,-0.0012829039770994944,3.858693162328564e-06
1956-03-08,-0.006688029460182272,1.456532709398984e-05,-7.3453647229951e-24,0.0,1.9364945163810832e-09,295.0127650329545,-0.0013266731184878539,0.001030334838626629
1956-03-09,-0.011362114798129916,1.3079740402456946e-05,-7.3453647229951e-24,0.0,0.0,290.9723489484073,-0.0014909989721580749,1.658595586012888e-05
1956-03-10,-0.0069735124707221985,4.601183179191556e-05,-7.3453647229951e-24,0.0,1.2800556972688515e-09,294.1562659869985,-0.0014585544753179676,0.01348329276638346
1956-03-11,-0.006229924243189689,1.7580088014644673e-05,-7.3453647229951e-24,0.0,7.549046419790663e-10,294.82723372203134,-0.002668040176845332,0.0016801314862316212
1956-03-12,-0.0066389471029920195,1.2788412854534939e-05,-7.3453647229951e-24,0.0,2.9703856564828477e-09,295.41651536994743,-0.002493869767643281,1.2092783728427007e-06
1956-03-13,-0.006894611347351831,1.2690800402132948e-05,-7.3453647229951e-24,0.0,1.4277544315691036e-09,295.79579443238373,-0.002330150512674832,6.141268941935914e-06
1956-03-14,-0.00792929155973611,1.2583407011326189e-05,-7.3453647229951e-24,0.0,2.3713852340429363e-09,296.38863446744006,-0.0023910974353420576,2.5083303368738006e-06
1956-03-15,-0.007815605152546047,1.2476932634866185e-05,-7.3453647229951e-24,0.0,1.3539050644189776e-09,296.7639105988669,-0.0022278697422750725,1.2853508337684616e-06
1956-03-16,-0.007543576380754881,1.5858117704349468e-05,-7.3453647229951e-24,0.0,4.742770468085873e-09,295.9029309893144,-0.002048476529410232,0.0021466111343391033
1956-03-17,-0.010383315318744089,1.2347482899737254e-05,-7.3453647229951e-24,0.0,-1.4769873430025203e-10,289.44856529683966,-0.0024732809251231764,3.471569452572733e-05
1956-03-18,-0.008869039986102067,1.2197486629570106e-05,-7.3453647229951e-24,0.0,0.0,287.2534506009364,-0.0020249850375142916,7.052686681359645e-09
1956-03-19,-0.008286666239935922,1.2881167659675496e-05,-7.3453647229951e-24,0.0,0.0,289.9611684432288,-0.001574653795702867,0.0005417309460222287
1956-03-20,-0.011213730249373399,1.2009219976248718e-05,-7.3453647229951e-24,0.0,0.0,286.78597798956645,-0.0017687091644902587,6.822499877953826e-06
1956-03-21,-0.010197750239382757,1.1918237555919765e-05,-7.3453647229951e-24,0.0,0.0,285.4540638972659,-0.0014861434255008655,0.0
1956-03-22,-0.009448429594218467,1.1824563736432451e-05,-7.3453647229951e-24,0.0,0.0,288.44072888076045,-0.0013985617685291737,8.52346317969932e-07
1956-03-23,-0.008281091269154906,1.172583533803797e-05,-7.3453647229951e-24,0.0,2.4616455716708683e-10,291.3017341961069,-0.0010816179798497502,9.211096971939937e-06
1956-03-24,-0.007976522923566171,1.1655662028274873e-05,-7.3453647229951e-24,0.0,0.0,292.1839093643838,-0.0012412185202217312,2.1216504725772304e-05
1956-03-25,-0.011400116303943851,1.1521617221412156e-05,-7.3453647229951e-24,0.0,0.0,290.562572378419,-0.0012767594389715908,8.52346317969932e-07
1956-03-26,-0.00874460954629377,1.1415733639889351e-05,-7.3453647229951e-24,0.0,0.0,288.7330787563464,-0.0013186867853487115,1.29342640775576e-06
1956-03-27,-0.008106852089781067,1.1293570375652566e-05,-7.3453647229951e-24,0.0,0.0,291.3404707047383,-0.0012311175719953845,1.2850471762249072e-06
1956-03-28,-0.008112661901549622,1.1175936539267652e-05,-7.3453647229951e-24,0.0,0.0,293.3500156318564,-0.0012132181141870136,1.2904405366498395e-06
1956-03-29,-0.008368414239998956,1.1045830365319609e-05,-7.3453647229951e-24,0.0,2.4616455716708683e-10,294.1254551561218,-0.0011818407324967405,1.2785195622200263e-06
1956-03-30,-0.005581809823208443,2.527624237379839e-05,-7.3453647229951e-24,0.0,2.1252206768758492e-09,293.710674022613,-0.0019637927216055113,0.006790716939560642
1956-03-31,-0.009655431667876139,1.0865047114536099e-05,-7.3453647229951e-24,0.0,0.0,291.97651909591514,-0.0025339151777753746,8.52346317969932e-07
1956-04-01,-0.010456221416133091,1.0741702260424913e-05,-7.3453647229951e-24,0.0,2.4616455716708683e-10,293.6959014646107,-0.002253340393107893,0.0
1956-04-02,-0.011459416656504642,1.0623149409693244e-05,-7.3453647229951e-24,0.0,2.2154810145037813e-09,295.42344578422285,-0.0019938629694972267,4.351138045421976e-07
1956-04-03,-0.009944556272765089,1.0518775637454399e-05,-7.3453647229951e-24,0.0,1.0174801696239587e-09,296.2530808497806,-0.0016954779985980317,8.52346317969932e-07
1956-04-04,-0.007948528991659308,1.039497127616983e-05,-7.3453647229951e-24,0.0,0.0,296.2864683938271,-0.001269780780447212,1.2814997489840607e-06
1956-04-05,-0.009194319074899615,1.0299459427989e-05,-7.3453647229951e-24,0.0,2.330357807848422e-09,296.6335130851174,-0.001365643692108503,4.351138045421976e-07
1956-04-06,-0.009969959404762621,1.0169221966277134e-05,-7.3453647229951e-24,0.0,9.846582286683473e-10,297.22538792334285,-0.0013265997204223918,4.351138045421976e-07
1956-04-07,-0.0068587683436629006,1.3301091572261589e-05,-7.3453647229951e-24,0.0,3.831961606567652e-09,296.87389246622723,-0.0019710097740925354,0.002419195366816928
1956-04-08,-0.012196898624497889,9.975375582993293e-06,-7.3453647229951e-24,0.0,0.0,293.60372068598406,-0.0018922113710891308,4.351138045421976e-07
1956-04-09,-0.005848652498575034,1.1165958669217146e-05,-7.3453647229951e-24,0.0,0.0,291.4345118568857,-0.0011421914872947242,0.0010300064664580221
1956-04-10,-0.0025416177734404414,0.00019723295115164194,-7.3453647229951e-24,0.0,2.4616455716708683e-10,290.10000200033534,-0.0014600492562557106,0.05176085928523375
1956-04-11,-0.009529389178437809,1.0224165895436828e-05,-7.3453647229951e-24,0.0,4.234030383273893e-09,291.7406990314545,-0.0033455117265098946,0.00011934950911550024
1956-04-12,-0.010518711273628184,9.785992983679413e-06,-7.3453647229951e-24,0.0,1.0174801696239587e-09,290.0931242776162,-0.003975846320554812,2.0467762379919378e-07
1956-04-13,-0.008187433105733425,9.72514110514771e-06,-7.3453647229951e-24,0.0,2.2154810145037813e-09,291.5225846042717,-0.0036194986388875,8.756630904827034e-07
1956-04-14,-0.007505304881654646,9.655525768380857e-06,-7.3453647229951e-24,0.0,0.0,292.946396988744,-0.0036449022221867206,4.351138045421976e-07
1956-04-15,-0.008692839367536722,9.582004620640287e-06,-7.3453647229951e-24,0.0,4.2176194127960874e-09,293.9542159558043,-0.003039176887647959,4.261732051702438e-07
1956-04-16,-0.009003638105245414,1.7764612966697122e-05,-7.3453647229951e-24,0.0,7.450580596923828e-09,296.21256415189276,-0.0030119006238910596,0.0029351152774250255
1956-04-17,-0.008842841414365473,9.485606580053657e-06,-7.3453647229951e-24,0.0,0.0,292.9060180008674,-0.0038073679251752236,8.724858836776627e-07
1956-04-18,-0.008921824658232113,9.389832156345182e-06,-7.3453647229951e-24,0.0,0.0,293.2777157978164,-0.0034801159628424874,0.0
1956-04-19,-0.009501114947155182,9.298849736016227e-06,-7.3453647229951e-24,0.0,0.0,292.3312524887959,-0.0034249614522123654,4.351138613856165e-07
1956-04-20,-0.010370062278493387,9.233008922459271e-06,-7.3453647229951e-24,0.0,0.0,291.7735600436486,-0.0032488901644026126,2.5822527049967903e-06
1956-04-21,-0.011111142778449122,9.146424642218366e-06,-7.3453647229951e-24,0.0,0.0,292.30142194268984,-0.0031528804401994275,0.0
1956-04-22,-0.008217698972393238,9.061153239615689e-06,-7.3453647229951e-24,0.0,0.0,293.25578922042064,-0.002268083233566799,8.643349858061811e-07
1956-04-23,-0.008720580636142106,8.984349897779557e-06,-7.3453647229951e-24,0.0,4.923291143341737e-10,294.2459152630597,-0.0024956505958991953,4.410743663640915e-07
1956-04-24,-0.007274078377543041,1.1457220573257244e-05,-7.3453647229951e-24,0.0,9.3542531723493e-10,296.02874330416995,-0.0018975008689359422,0.001378196320344698
1956-04-25,-0.007004076590359474,1.766746002146851e-05,-7.3453647229951e-24,0.0,2.7898649812269843e-09,296.38020788240357,-0.002710485379601365,0.003804016231435264
1956-04-26,-0.0069808450564413866,1.1378185339436132e-05,-7.3453647229951e-24,0.0,9.3542531723493e-10,296.3552246877976,-0.0028410057500332987,0.0014298084942779875
1956-04-27,-0.006989808400296955,1.8457746715797722e-05,-7.3453647229951e-24,0.0,7.138772157845518e-10,296.0901770906826,-0.0026984400103598964,0.0038534291154709763
1956-04-28,-0.007310458709227356,2.5451839757910908e-05,-7.3453647229951e-24,0.0,2.256508440698296e-09,296.5022727949504,-0.0034158019562321607,0.00592497515110493
1956-04-29,-0.007941564274254348,1.0853953298493102e-05,-7.3453647229951e-24,0.0,2.4452346011930625e-09,297.2541008191662,-0.003455899508120205,0.0011660532804312687
1956-04-30,-0.007616991809023634,1.161043339363804e-05,-7.3453647229951e-24,0.0,1.7723848116030253e-09,297.57365469015286,-0.003300234322571544,0.0015084876863148357
1956-05-01,-0.007806077862100979,1.0083950563674455e-05,-7.3453647229951e-24,0.0,1.9529054868588887e-09,298.00457743225996,-0.0032489136567068516,0.0009208952670607611
1956-05-02,-0.008121414167502904,1.817088295184568e-05,-7.3453647229951e-24,0.0,1.7723848116030253e-09,298.5495435543873,-0.003048848853106016,0.0038298419656207384
1956-05-03,-0.008690134905245861,1.226253971654413e-05,-7.3453647229951e-24,0.0,1.4441654020469093e-09,297.9632061861685,-0.003587705546801311,0.0014697746289199123
1956-05-04,-0.008834537135084294,9.01835342860957e-06,-7.3453647229951e-24,0.0,2.2811248964150046e-09,298.9978155844712,-0.0032542304459975678,0.0004545448646834347
1956-05-05,-0.008572654380147152,9.604159430785326e-06,-7.3453647229951e-24,0.0,0.0,299.4053346267005,-0.00290165044006272,0.0008651577241791487
1956-05-06,-0.009369027837782703,1.3061819622695183e-05,-7.3453647229951e-24,0.0,3.725290298461914e-09,299.8777760633112,-0.0028573688291965074,0.002203897153662592
1956-05-07,-0.007779730738259622,4.3458022210041325e-05,-7.3453647229951e-24,0.0,0.0,298.44294593687806,-0.0030808201273041674,0.012448863927911117
1956-05-08,-0.004725103927078751,6.461563614496576e-05,-7.3453647229951e-24,0.0,4.923291143341737e-10,296.5800482768144,-0.003046437782042614,0.016180553421415046
1956-05-09,-0.0069575242468439,1.2761236287423693e-05,-7.3453647229951e-24,0.0,7.893676799824585e-09,295.91492010388254,-0.0031962620857528654,0.0018214445806311954
1956-05-10,-0.007724612491771514,9.852227660527838e-06,-7.3453647229951e-24,0.0,0.0,296.7623200521595,-0.0033235523546122766,0.0007605918178133265
1956-05-11,-0.008441300939620854,8.246315733451676e-06,-7.3453647229951e-24,0.0,2.4452346011930625e-09,298.1835448059216,-0.003604915944884002,0.0001711400007247943
1956-05-12,-0.009545571478452976,7.883108134836879e-06,-7.3453647229951e-24,0.0,1.2800556972688515e-09,298.690071279607,-0.004001750729748331,3.66718494971756e-05
1956-05-13,-0.009007984386666756,7.717554264656772e-06,-7.3453647229951e-24,0.0,2.707810128837955e-09,298.40423061634124,-0.003595589660108089,9.360817560540421e-08
1956-05-14,-0.008557120674507208,7.652632465446574e-06,-7.3453647229951e-24,0.0,1.0174801696239587e-09,299.07472063756376,-0.003496153144748463,8.487793365929974e-07
1956-05-15,-0.009311189243184312,7.581540141336717e-06,-7.3453647229951e-24,0.0,0.0,300.567248847166,-0.0035404135280243626,8.553265615773853e-07
1956-05-16,-0.011521264549656586,7.4807767826029895e-06,-7.3453647229951e-24,0.0,3.725290298461914e-09,298.7082089999699,-0.0032579931204867784,4.351138045421976e-07
1956-05-17,-0.011921018854374401,7.409684458493136e-06,-7.3453647229951e-24,0.0,4.923291143341737e-10,298.517626713376,-0.0030671617483908906,8.463859444418631e-07
1956-05-18,-0.014227915374718049,7.333209336066561e-06,-7.3453647229951e-24,0.0,0.0,299.24247413444795,-0.0030934893636910925,0.0
1956-05-19,-0.010992320853445498,7.865318642838935e-06,-7.3453647229951e-24,0.0,3.725290298461914e-09,298.0880867374101,-0.0023647078317036185,0.00042250201040427586
1956-05-20,-0.010528639516903965,7.845953697675125e-06,-7.3453647229951e-24,0.0,0.0,299.166103522683,-0.00239191230156742,0.0004386199727484646
1956-05-21,-0.011088540572426918,7.158924829592264e-06,-7.3453647229951e-24,0.0,2.707810128837955e-09,299.6215412739265,-0.002233767365043909,5.726203777370284e-05
1956-05-22,-0.010823546658528532,7.097941663296736e-06,-7.3453647229951e-24,0.0,1.0174801696239587e-09,299.2302099443568,-0.001977950002226798,6.723364544334916e-05
1956-05-23,-0.011052196476165418,6.9251669661063975e-06,-7.3453647229951e-24,0.0,1.7723848116030253e-09,299.7302321015301,-0.002122807542132911,0.0
1956-05-24,-0.009823676904392661,6.924904390578753e-06,-7.3453647229951e-24,0.0,1.9529054868588887e-09,301.0225703397686,-0.001942864976134069,7.488562135628978e-05
1956-05-25,-0.011937704446032186,7.99647511889756e-06,-7.3453647229951e-24,0.0,4.923291143341737e-10,301.20355374452475,-0.0020214840605658055,0.0008942536975870912
1956-05-26,-0.011724490393363433,7.668977792042468e-06,-7.3453647229951e-24,0.0,5.940771312965695e-09,299.40226487091104,-0.0019959963218099744,0.0007632852649812215
1956-05-27,-0.01288421156647972,6.58933286624858e-06,-7.3453647229951e-24,0.0,1.0174801696239587e-09,298.5061899036738,-0.001891674596964,1.5268953544235982e-06
1956-05-28,-0.008548665118900164,2.1887770833422956e-05,-7.3453647229951e-24,0.0,2.4452346011930625e-09,298.150830606357,-0.0019413066724323492,0.007534374552676331
1956-05-29,-0.008120414805044687,1.955911976650423e-05,-7.3453647229951e-24,0.0,1.2800556972688515e-09,298.4011919775023,-0.002971516643129781,0.006057551279889941
1956-05-30,-0.009118284029057374,6.976697413406708e-06,-7.3453647229951e-24,0.0,3.725290298461914e-09,298.8706788610607,-0.0034584144401130176,0.00034974587646349937
1956-05-31,-0.009455035896028191,7.187020411050267e-06,-7.3453647229951e-24,0.0,0.0,298.93214251536455,-0.0030781351407325216,0.0005645226538812062
1956-06-01,-0.008668650909930074,1.2346892104800051e-05,-7.3453647229951e-24,0.0,2.264713925937199e-09,299.107402364588,-0.0031308153898574184,0.00313837028871435
1956-06-02,-0.009668731085529412,6.628916127041047e-06,-7.3453647229951e-24,0.0,1.2800556972688515e-09,299.1055388681689,-0.0032112156799973895,0.00027410465566211185
1956-06-03,-0.00984059556465317,6.171246982356e-06,-7.3453647229951e-24,0.0,2.4452346011930625e-09,299.3097563027985,-0.0029356009060196933,5.295833923285416e-06
1956-06-04,-0.011175316401515237,6.099235643899388e-06,-7.3453647229951e-24,0.0,1.0174801696239587e-09,299.91764882797713,-0.002738324794015695,1.4621058431709815e-05
1956-06-05,-0.009659326877362926,6.31126538247264e-06,-7.3453647229951e-24,0.0,2.707810128837955e-09,300.2483722641955,-0.0020816155385209602,0.00025965079095959534
1956-06-06,-0.008155843563016815,1.0450177780857171e-05,-7.3453647229951e-24,0.0,0.0,298.78013741357387,-0.001937682531150427,0.002843353913687272
1956-06-07,-0.011272774229753386,5.923638259786866e-06,-7.3453647229951e-24,0.0,1.9529054868588887e-09,298.6082233591402,-0.0027527971529619282,5.871263621933362e-05
1956-06-08,-0.010437508807045774,5.835675458025828e-06,-7.3453647229951e-24,0.0,2.7898649812269843e-09,298.9549071526212,-0.0019114433750838432,3.227082107831956e-05
1956-06-09,-0.009756178418707743,5.73819429338766e-06,-7.3453647229951e-24,0.0,1.7723848116030253e-09,300.5040943689108,-0.001669748916007611,2.696414350938167e-05
1956-06-10,-0.01028361296207369,2.8469357721606014e-05,-7.3453647229951e-24,0.0,2.4452346011930625e-09,300.26725059318824,-0.0017899531657737781,0.011055687293070712
1956-06-11,-0.006923560922891557,1.2278753755376201e-05,-7.3453647229951e-24,0.0,1.2800556972688515e-09,298.63868210634297,-0.0026685680069915524,0.0027884969232393067
1956-06-12,-0.008915410528886687,5.926329658945225e-06,-7.3453647229951e-24,0.0,1.5098092839581325e-09,300.50427240772217,-0.002766810230385627,0.00025594393324249577
1956-06-13,-0.010620805627711543,5.508309418934557e-06,-7.3453647229951e-24,0.0,9.3542531723493e-10,300.86698061008985,-0.0029836487771721662,4.2915343101412873e-07
1956-06-14,-0.012035163751257672,5.745218188752162e-06,-7.3453647229951e-24,0.0,3.725290298461914e-09,301.46320646624906,-0.00298410133840229,0.0002270555968738083
1956-06-15,-0.009295671685939318,3.6330606443766454e-05,-7.3453647229951e-24,0.0,0.0,300.4630717306935,-0.0022678913195752887,0.012855157190482521
